Year,State,FIPS Code,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
1991,Oregon,41.0,2244004.0,1516779.25,67.0,1422897.25,62.916666666666664,93882.0,5.666666666666667
1991,Pennsylvania,42.0,9257368.333333334,5844175.416666667,63.0,5440000.5,58.0,404174.9166666667,6.416666666666667
1991,Rhode Island,44.0,779699.4166666666,525339.5,67.0,481079.25,61.25,44260.25,7.916666666666667
1991,South Carolina,45.0,2663758.8333333335,1767197.0,66.0,1659312.1666666667,62.0,107884.83333333333,5.583333333333333
1991,South Dakota,46.0,505393.3333333333,354236.5833333333,69.75,341785.1666666667,67.0,12451.416666666666,3.0
1991,Tennessee,47.0,3822508.9166666665,2419414.25,63.0,2259552.9166666665,59.0,159861.33333333334,6.0
1991,Texas,48.0,12807208.333333334,8770370.416666666,68.0,8158812.583333333,63.0,611557.8333333334,6.333333333333333
1991,Utah,49.0,1202129.0833333333,847795.1666666666,70.0,807566.5833333334,67.0,40228.583333333336,4.0
1991,Vermont,50.0,432367.5833333333,306712.25,70.41666666666667,288491.9166666667,66.0,18220.333333333332,5.583333333333333
1991,Virginia,51.0,4714028.166666667,3320933.4166666665,70.0,3128232.75,66.0,192700.66666666666,5.166666666666667
1991,Washington,53.0,3762332.5833333335,2559405.3333333335,67.75,2403377.8333333335,63.333333333333336,156027.5,5.666666666666667
1991,West Virginia,54.0,1408715.0,780846.8333333334,55.0,697680.9166666666,49.0,83165.91666666667,10.25
1991,Wisconsin,55.0,3720426.5,2629674.75,70.0,2488546.1666666665,66.25,141128.58333333334,5.0
1991,Wyoming,56.0,333564.0833333333,236823.0,70.58333333333333,225075.16666666666,66.91666666666667,11747.833333333334,4.5
1992,Alabama,1.0,3151380.25,1962245.8333333333,61.75,1814428.25,57.0,147817.58333333334,7.0
1992,Alaska,2.0,394653.6666666667,286332.9166666667,72.0,260994.25,65.83333333333333,25338.666666666668,8.5
1992,Arizona,4.0,2954322.25,1875193.9166666667,63.0,1733236.3333333333,58.0,141957.58333333334,7.0
1992,Arkansas,5.0,1824975.75,1159072.0,62.916666666666664,1077989.25,58.666666666666664,81082.75,6.666666666666667
1992,California,6.0,23048541.583333332,15301725.166666666,66.0,13870881.416666666,59.75,1430843.75,8.75
1992,Colorado,8.0,2619814.0,1847596.1666666667,70.0,1734762.0833333333,66.0,112834.08333333333,5.833333333333333
1992,Connecticut,9.0,2558623.75,1818475.1666666667,70.75,1685376.6666666667,65.16666666666667,133098.5,7.0
1992,Delaware,10.0,528653.3333333334,366972.4166666667,69.0,347765.5833333333,65.16666666666667,19206.833333333332,4.833333333333333
1992,District of Columbia,11.0,473734.3333333333,317056.1666666667,66.5,289890.0833333333,60.666666666666664,27166.083333333332,8.0
1992,Florida,12.0,10689834.166666666,6626233.5,61.5,6071205.5,56.083333333333336,555028.0,8.0
1992,Georgia,13.0,5085498.333333333,3421064.0,66.91666666666667,3195348.25,62.0,225715.75,6.25
1992,Hawaii,15.0,840083.6666666666,576816.1666666666,68.0,552928.4166666666,65.08333333333333,23887.75,3.6666666666666665
1992,Idaho,16.0,775170.5,529631.6666666666,67.91666666666667,495061.4166666667,63.333333333333336,34570.25,6.0
1992,Illinois,17.0,8844258.583333334,6026608.0,67.75,5551803.0,62.416666666666664,474805.0,7.5
1992,Indiana,18.0,4289722.0,2859774.5,66.25,2685745.3333333335,62.0,174029.16666666666,5.666666666666667
1992,Iowa,19.0,2124507.1666666665,1525113.4166666667,71.5,1456746.5,67.91666666666667,68366.91666666667,4.0
1992,Kansas,20.0,1857693.6666666667,1310337.4166666667,70.0,1250515.4166666667,67.0,59822.0,4.0
1992,Kentucky,21.0,2856435.0,1777316.0,61.75,1654949.8333333333,57.583333333333336,122366.16666666667,6.25
1992,Los Angeles County,37.0,6757732.833333333,4445205.0,65.25,4007836.0833333335,58.833333333333336,437368.9166666667,9.5
1992,Louisiana,22.0,3119232.8333333335,1924339.4166666667,61.166666666666664,1773591.25,56.583333333333336,150748.16666666666,7.416666666666667
1992,Maine,23.0,945376.6666666666,641027.5833333334,67.5,593994.25,62.416666666666664,47033.333333333336,7.0
1992,Maryland,24.0,3743319.1666666665,2654918.6666666665,70.5,2481562.0833333335,66.0,173356.58333333334,6.0
1992,Massachusetts,25.0,4685947.0,3184326.5,67.58333333333333,2904449.3333333335,61.75,279877.1666666667,8.25
1992,Michigan,26.0,7128842.833333333,4670404.666666667,65.0,4247082.833333333,59.166666666666664,423321.8333333333,8.583333333333334
1992,Minnesota,27.0,3345227.75,2464563.9166666665,73.0,2340290.4166666665,69.66666666666667,124273.5,5.0
1992,Mississippi,28.0,1928941.0,1192344.9166666667,61.583333333333336,1097235.25,56.5,95109.66666666667,7.666666666666667
1992,Missouri,29.0,3921320.75,2642546.0833333335,67.0,2479329.8333333335,63.0,163216.25,6.0
1992,Montana,30.0,612721.25,418948.75,67.91666666666667,390854.0,63.416666666666664,28094.75,6.0
1992,Nebraska,31.0,1188101.1666666667,848371.5833333334,71.0,824192.6666666666,69.0,24178.916666666668,2.0
1992,Nevada,32.0,1046897.8333333334,728803.8333333334,69.0,679167.5,64.41666666666667,49636.333333333336,6.0
1992,New Hampshire,33.0,850002.9166666666,618087.25,72.0,572975.75,67.0,45111.5,7.0
1992,New Jersey,34.0,6097352.833333333,4057733.3333333335,66.16666666666667,3712600.25,60.416666666666664,345133.0833333333,7.833333333333333
1992,New Mexico,35.0,1164473.1666666667,736980.9166666666,63.0,683024.5833333334,58.0,53956.333333333336,7.0
1992,New York,36.0,14116133.583333334,8751013.833333334,61.666666666666664,7991089.0,56.0,759924.8333333334,8.0
1992,New York city,51000.0,5853965.0,3320026.9166666665,56.25,2951777.25,50.0,368249.6666666667,10.666666666666666
1992,North Carolina,37.0,5271772.75,3602583.6666666665,68.0,3377626.5,63.75,224957.16666666666,5.916666666666667
1992,North Dakota,38.0,466195.4166666667,317182.1666666667,67.75,302676.25,64.33333333333333,14505.916666666666,4.0
1992,Ohio,39.0,8342929.333333333,5496287.416666667,65.41666666666667,5089524.5,60.666666666666664,406762.9166666667,6.916666666666667
1992,Oklahoma,40.0,2389341.4166666665,1526031.1666666667,63.416666666666664,1436344.0,59.916666666666664,89687.16666666667,5.5
1992,Oregon,41.0,2292833.3333333335,1557807.75,67.41666666666667,1444532.0,62.583333333333336,113275.75,7.0
1992,Pennsylvania,42.0,9284188.916666666,5895352.0,63.0,5455811.416666667,58.0,439540.5833333333,7.0
1992,Rhode Island,44.0,779475.3333333334,530184.3333333334,67.66666666666667,482540.0833333333,61.5,47644.25,8.666666666666666
1992,South Carolina,45.0,2699744.6666666665,1799853.6666666667,66.0,1678576.75,62.0,121276.91666666667,6.083333333333333
1992,South Dakota,46.0,511042.6666666667,360919.25,70.0,348416.1666666667,68.0,12503.083333333334,3.0
1992,Tennessee,47.0,3875816.4166666665,2468144.1666666665,63.25,2309022.25,59.25,159121.91666666666,6.0
1992,Texas,48.0,13035341.333333334,8999534.333333334,68.66666666666667,8307879.75,63.0,691654.5833333334,7.0
1992,Utah,49.0,1250593.5,882295.0833333334,70.0,839407.5,66.83333333333333,42887.583333333336,4.333333333333333
1992,Vermont,50.0,434826.5833333333,311639.1666666667,71.16666666666667,292209.1666666667,66.75,19430.0,6.0
1992,Virginia,51.0,4780309.833333333,3376569.8333333335,70.0,3168239.8333333335,66.0,208330.0,5.75
1992,Washington,53.0,3857917.5833333335,2645928.75,68.0,2455516.75,63.0,190412.0,6.75
1992,West Virginia,54.0,1415983.0,787333.5,55.0,698941.0,49.0,88392.5,10.833333333333334
1992,Wisconsin,55.0,3766809.1666666665,2695902.5833333335,71.16666666666667,2558532.0,67.58333333333333,137370.58333333334,4.833333333333333
1992,Wyoming,56.0,339655.0,239165.25,70.0,226218.41666666666,66.0,12946.833333333334,5.0
1993,Alabama,1.0,3194255.25,1996874.0,62.0,1852598.6666666667,57.75,144275.33333333334,6.833333333333333
1993,Alaska,2.0,403383.5833333333,294227.0833333333,72.5,271265.25,66.75,22961.833333333332,7.083333333333333
1993,Arizona,4.0,3070311.0833333335,1941535.0833333333,62.666666666666664,1818204.5833333333,58.75,123330.5,6.166666666666667
1993,Arkansas,5.0,1857667.0,1174327.9166666667,62.833333333333336,1102373.0833333333,58.833333333333336,71954.83333333333,5.75
1993,California,6.0,23149223.333333332,15266333.5,65.5,13810184.25,59.0,1456149.25,9.0
1993,Colorado,8.0,2713377.3333333335,1929184.5,70.75,1825447.5,66.83333333333333,103737.0,5.0
1993,Connecticut,9.0,2552264.0,1795078.5,69.83333333333333,1678564.9166666667,65.08333333333333,116513.58333333333,6.0
1993,Delaware,10.0,537232.9166666666,375912.75,69.5,357456.5,66.0,18456.25,4.416666666666667
1993,District of Columbia,11.0,470871.5,314178.6666666667,66.0,287794.0,60.833333333333336,26384.666666666668,8.0
1993,Florida,12.0,10886513.416666666,6763882.25,62.0,6263668.916666667,57.0,500213.3333333333,7.0
1993,Georgia,13.0,5201462.083333333,3502595.5833333335,67.0,3301992.5,62.916666666666664,200603.08333333334,5.166666666666667
1993,Hawaii,15.0,850657.6666666666,582391.3333333334,68.0,556851.5833333334,65.0,25539.75,4.0
1993,Idaho,16.0,802922.0833333334,551559.25,68.16666666666667,518015.3333333333,64.0,33543.916666666664,5.666666666666667
1993,Illinois,17.0,8928912.25,6079377.166666667,67.75,5623816.25,62.5,455560.9166666667,6.916666666666667
1993,Indiana,18.0,4342363.916666667,2949977.5833333335,67.58333333333333,2799232.1666666665,64.08333333333333,150745.41666666666,4.5
1993,Iowa,19.0,2142777.6666666665,1555878.5,72.0,1491548.25,69.0,64330.25,3.8333333333333335
1993,Kansas,20.0,1879835.4166666667,1328630.8333333333,70.0,1262895.5,67.0,65735.33333333333,4.5
1993,Kentucky,21.0,2894782.4166666665,1800427.8333333333,61.75,1688840.75,58.0,111587.08333333333,5.666666666666667
1993,Los Angeles County,37.0,6758174.166666667,4349568.0,63.75,3914022.0,57.583333333333336,435546.0,9.416666666666666
1993,Louisiana,22.0,3143405.0,1909737.0833333333,60.166666666666664,1767305.4166666667,56.0,142431.66666666666,7.0
1993,Maine,23.0,948932.0,630447.5,66.0,587503.9166666666,61.583333333333336,42943.583333333336,6.0
1993,Maryland,24.0,3766632.0,2661672.8333333335,70.0,2502360.0,66.0,159312.83333333334,5.666666666666667
1993,Massachusetts,25.0,4693661.25,3187671.9166666665,67.41666666666667,2955090.8333333335,62.666666666666664,232581.08333333334,6.833333333333333
1993,Michigan,26.0,7175073.333333333,4724986.0,65.5,4376797.25,60.583333333333336,348188.75,7.0
1993,Minnesota,27.0,3393198.3333333335,2514312.25,73.75,2392608.4166666665,70.16666666666667,121703.83333333333,4.416666666666667
1993,Mississippi,28.0,1950747.0833333333,1213023.8333333333,62.0,1131436.75,57.666666666666664,81587.08333333333,6.25
1993,Missouri,29.0,3962466.1666666665,2686994.8333333335,67.5,2519906.6666666665,63.083333333333336,167088.16666666666,5.916666666666667
1993,Montana,30.0,626483.0833333334,425395.0833333333,67.5,399427.6666666667,63.0,25967.416666666668,5.75
1993,Nebraska,31.0,1201859.6666666667,864070.6666666666,71.5,840045.0,69.5,24025.666666666668,2.0
1993,Nevada,32.0,1095255.25,767478.8333333334,69.66666666666667,714461.75,64.75,53017.083333333336,6.5
1993,New Hampshire,33.0,857401.5833333334,620533.1666666666,72.0,582654.8333333334,67.58333333333333,37878.333333333336,5.666666666666667
1993,New Jersey,34.0,6128491.666666667,4026911.25,65.08333333333333,3713983.1666666665,60.25,312928.0833333333,7.416666666666667
1993,New Mexico,35.0,1191936.6666666667,756795.25,63.0,701735.25,58.333333333333336,55060.0,6.916666666666667
1993,New York,36.0,14157687.5,8733959.916666666,61.083333333333336,8040966.416666667,56.0,692993.5,7.333333333333333
1993,New York city,51000.0,5879966.666666667,3306658.75,55.916666666666664,2964298.9166666665,50.0,342359.8333333333,10.166666666666666
1993,North Carolina,37.0,5377367.75,3622937.5,67.0,3437825.3333333335,63.583333333333336,185112.16666666666,4.583333333333333
1993,North Dakota,38.0,470059.0,321776.6666666667,68.0,308015.0,65.0,13761.666666666666,4.0
1993,Ohio,39.0,8396165.25,5509013.666666667,65.08333333333333,5142152.5,60.75,366861.1666666667,6.166666666666667
1993,Oklahoma,40.0,2413356.9166666665,1535023.5833333333,63.0,1448160.5833333333,59.583333333333336,86863.0,5.0
1993,Oregon,41.0,2349662.6666666665,1602024.0,67.75,1490001.75,63.083333333333336,112022.25,6.666666666666667
1993,Pennsylvania,42.0,9322176.0,5897936.833333333,63.0,5489480.916666667,58.333333333333336,408455.9166666667,6.583333333333333
1993,Rhode Island,44.0,780167.75,523421.8333333333,66.66666666666667,483956.5833333333,61.75,39465.25,7.166666666666667
1993,South Carolina,45.0,2739480.3333333335,1826919.5,66.0,1693667.0,61.0,133252.5,6.833333333333333
1993,South Dakota,46.0,519692.0,367201.5833333333,70.0,354459.6666666667,67.91666666666667,12741.916666666666,3.0
1993,Tennessee,47.0,3936540.6666666665,2535429.0833333335,64.0,2387317.25,60.333333333333336,148111.83333333334,5.5
1993,Texas,48.0,13293974.166666666,9167770.583333334,68.5,8506125.916666666,63.583333333333336,661644.6666666666,7.0
1993,Utah,49.0,1303474.5,937150.3333333334,71.41666666666667,899184.5833333334,68.5,37965.75,3.5833333333333335
1993,Vermont,50.0,438619.0833333333,314421.3333333333,71.0,298057.75,67.66666666666667,16363.583333333334,4.666666666666667
1993,Virginia,51.0,4853591.666666667,3370560.5,69.0,3195634.75,65.33333333333333,174925.75,5.0
1993,Washington,53.0,3954336.0,2700587.5,68.0,2503977.9166666665,63.0,196609.58333333334,6.833333333333333
1993,West Virginia,54.0,1426083.9166666667,784404.75,54.583333333333336,703505.75,49.0,80899.0,9.75
1993,Wisconsin,55.0,3817858.0833333335,2748929.8333333335,71.5,2628816.4166666665,68.41666666666667,120113.41666666667,4.0
1993,Wyoming,56.0,346079.6666666667,243419.58333333334,69.91666666666667,230447.25,66.08333333333333,12972.333333333334,5.0
1994,Alabama,1.0,3228880.25,2032946.1666666667,62.416666666666664,1907460.6666666667,58.5,125485.5,5.833333333333333
1994,Alaska,2.0,409113.5,300745.25,73.0,277837.5,67.33333333333333,22907.75,7.0
1994,Arizona,4.0,3214383.1666666665,2104551.6666666665,65.08333333333333,1974485.25,61.0,130066.41666666667,5.833333333333333
1994,Arkansas,5.0,1885858.3333333333,1206581.4166666667,63.583333333333336,1140993.1666666667,60.083333333333336,65588.25,4.916666666666667
1994,California,6.0,23194655.083333332,15262425.666666666,65.08333333333333,13941805.5,59.75,1320620.1666666667,8.25
1994,Colorado,8.0,2806107.3333333335,2035874.4166666667,72.16666666666667,1951296.0833333333,69.08333333333333,84578.33333333333,3.5833333333333335
1994,Connecticut,9.0,2548654.25,1758184.5,68.41666666666667,1660606.6666666667,65.0,97577.83333333333,5.0
1994,Delaware,10.0,545062.3333333334,384162.4166666667,70.0,366114.3333333333,66.66666666666667,18048.083333333332,4.416666666666667
1994,District of Columbia,11.0,464508.75,309668.5833333333,66.0,285076.6666666667,61.0,24591.916666666668,7.416666666666667
1994,Florida,12.0,11107359.416666666,6932964.083333333,62.0,6483743.666666667,57.916666666666664,449220.4166666667,6.0
1994,Georgia,13.0,5332009.333333333,3605890.75,67.0,3423742.8333333335,64.0,182147.91666666666,4.583333333333333
1994,Hawaii,15.0,859398.1666666666,583055.0833333334,67.25,552873.8333333334,64.0,30181.25,4.916666666666667
1994,Idaho,16.0,830423.5,587289.1666666666,70.0,555055.0,66.41666666666667,32234.166666666668,5.0
1994,Illinois,17.0,8989315.916666666,6112689.666666667,67.58333333333333,5757824.833333333,63.5,354864.8333333333,5.333333333333333
1994,Indiana,18.0,4385755.833333333,3052972.75,69.25,2910631.3333333335,65.83333333333333,142341.41666666666,4.0
1994,Iowa,19.0,2159048.1666666665,1575207.0833333333,72.5,1518461.0833333333,69.83333333333333,56746.0,3.0
1994,Kansas,20.0,1899227.25,1346083.6666666667,70.0,1281761.4166666667,67.0,64322.25,4.083333333333333
1994,Kentucky,21.0,2924296.4166666665,1828259.5833333333,62.166666666666664,1730309.5833333333,58.666666666666664,97950.0,5.0
1994,Los Angeles County,37.0,6720540.416666667,4293471.166666667,63.0,3898382.5,57.5,395088.6666666667,8.666666666666666
1994,Louisiana,22.0,3166243.8333333335,1951491.75,61.0,1802400.4166666667,56.416666666666664,149091.33333333334,7.0
1994,Maine,23.0,951820.6666666666,626890.6666666666,65.33333333333333,585714.0833333334,61.083333333333336,41176.583333333336,6.0
1994,Maryland,24.0,3794944.6666666665,2688909.0833333335,70.33333333333333,2548887.1666666665,66.66666666666667,140021.91666666666,4.833333333333333
1994,Massachusetts,25.0,4713875.333333333,3196781.8333333335,67.25,2997556.0,63.166666666666664,199225.83333333334,5.833333333333333
1994,Michigan,26.0,7225053.833333333,4801261.0,66.0,4508913.833333333,62.0,292347.1666666667,5.666666666666667
1994,Minnesota,27.0,3440835.5833333335,2580703.8333333335,74.5,2476970.5,71.5,103733.33333333333,3.4166666666666665
1994,Mississippi,28.0,1975803.0833333333,1243381.6666666667,62.5,1165128.3333333333,58.5,78253.33333333333,6.0
1994,Missouri,29.0,4006944.75,2740115.3333333335,68.16666666666667,2598469.6666666665,64.41666666666667,141645.66666666666,5.0
1994,Montana,30.0,640828.3333333334,436413.4166666667,67.75,412459.5833333333,63.916666666666664,23953.833333333332,5.0
1994,Nebraska,31.0,1214368.0833333333,884750.3333333334,72.33333333333333,861636.0,70.41666666666667,23114.333333333332,2.0
1994,Nevada,32.0,1158696.0,811686.4166666666,69.66666666666667,761029.8333333334,65.0,50656.583333333336,5.916666666666667
1994,New Hampshire,33.0,866716.8333333334,625801.25,72.0,597691.75,68.5,28109.5,4.083333333333333
1994,New Jersey,34.0,6158213.833333333,4067280.5,65.58333333333333,3789848.4166666665,61.166666666666664,277432.0833333333,6.333333333333333
1994,New Mexico,35.0,1224400.1666666667,778761.6666666666,63.0,727872.5833333334,59.0,50889.083333333336,6.0
1994,New York,36.0,14176908.083333334,8685753.666666666,61.0,8084108.166666667,56.5,601645.5,6.5
1994,New York city,51000.0,5902518.416666667,3285572.5,55.166666666666664,2997008.0833333335,50.25,288564.4166666667,8.25
1994,North Carolina,37.0,5485712.75,3679423.5,66.58333333333333,3517056.9166666665,63.5,162366.58333333334,4.0
1994,North Dakota,38.0,474256.3333333333,338190.75,70.75,325720.4166666667,68.41666666666667,12470.333333333334,3.1666666666666665
1994,Ohio,39.0,8434067.833333334,5565276.75,65.5,5250623.666666667,61.916666666666664,314653.0833333333,5.25
1994,Oklahoma,40.0,2434039.0,1551959.4166666667,63.0,1469822.3333333333,60.0,82137.08333333333,4.833333333333333
1994,Oregon,41.0,2398575.3333333335,1642097.5,68.0,1554981.6666666667,64.5,87115.83333333333,4.833333333333333
1994,Pennsylvania,42.0,9351246.0,5891901.333333333,62.583333333333336,5519296.583333333,59.0,372604.75,5.833333333333333
